1.13463584	1.14488800	6.33054335	7.00361393	0.07290639	0.26422960	0.00007091	0.00086654	0.00000171	0.00008712	21.55808096	18.31820802	0.00017424	0.00100474	0.30445911	1.13008030	1.73903737	1.91268616	1.67934636	1.77240721
1.01110015	1.00819172	1.45465180	1.42843742	0.01127748	0.05482302	0.00004302	0.00070941	0.00000190	0.00008913	6.06660088	8.06553378	0.00002833	0.00007687	0.23598262	0.69906523	0.34362250	0.29822772	0.29818784	0.25878339
1.02544866	1.02951493	2.35316184	2.41929565	0.02836823	0.10342139	0.00008648	0.00110238	0.00000317	0.00014951	8.20358931	6.17708956	0.00006885	0.00056702	0.28522955	1.29639427	0.51978892	0.67522352	0.46608982	0.63071257
1.11816481	1.11815122	5.38419489	5.20454164	0.06559767	0.19337749	0.00007799	0.00076318	0.00000230	0.00007229	16.77247220	16.77226826	0.00017689	0.00063768	0.29563217	0.97510241	1.38132661	1.37065051	1.31830358	1.29635229
1.05817277	1.05995782	2.44941455	1.55207110	0.02084374	0.03921360	0.00003529	0.00022850	0.00000111	0.00001941	11.63990050	10.59957817	0.00004802	0.00008525	0.17274784	0.43144518	0.56681494	0.41045181	0.47880058	0.38566133
1.02217435	1.02092792	2.26486755	2.69541416	0.02376898	0.10733931	0.00007164	0.00108051	0.00000335	0.00018968	9.19956918	10.20927915	0.00009607	0.00027652	0.30452491	1.10480533	0.56126487	0.60822825	0.50900579	0.55945412
1.06021530	1.05832123	1.97733731	2.18103951	0.01168516	0.05107786	0.00002083	0.00030631	0.00000064	0.00003728	11.66236834	10.58321227	0.00006621	0.00013414	0.16788634	0.61777618	0.52331449	0.57124901	0.48517480	0.54323173
1.02003791	1.01599260	2.23538737	1.50233916	0.03045017	0.04278338	0.00010253	0.00048129	0.00000445	0.00005968	7.14026540	8.12794082	0.00006175	0.00010858	0.26380163	0.67487972	0.43520995	0.33234109	0.40038642	0.28375113
1.12104496	1.11721350	5.14083837	4.47875737	0.05231943	0.15156060	0.00006677	0.00062692	0.00000187	0.00005962	20.17880929	11.17213499	0.00015799	0.00070424	0.29415371	0.94219530	1.28045024	1.26401660	1.22351089	1.23233890
1.00752766	1.00627156	1.09266534	0.69352280	0.01166197	0.01684070	0.00005653	0.00031477	0.00000253	0.00004797	7.05269365	4.02508623	0.00001905	0.00004568	0.18923035	0.49256243	0.21685051	0.14578018	0.17807530	0.11328414
1.05643647	1.05497284	2.12945529	2.47874784	0.02586236	0.10362844	0.00007991	0.00112467	0.00000255	0.00013135	6.33861881	5.27486420	0.00015587	0.00050515	0.31370663	1.28118037	0.56403616	0.65456109	0.54372804	0.62063369
1.03487795	1.04322043	1.78322719	1.87269906	0.01661473	0.07062845	0.00006088	0.00090181	0.00000214	0.00012391	4.13951179	5.21610214	0.00008484	0.00041194	0.29683875	1.11438553	0.45002070	0.48443886	0.40810440	0.44116223
1.04986038	1.04473341	5.44208184	5.94676651	0.06394682	0.23297383	0.00007306	0.00090744	0.00000282	0.00012191	17.84762645	20.89466822	0.00014659	0.00057856	0.29550724	1.08634242	1.43687486	1.54799951	1.34862015	1.44590145
1.01292019	1.00947895	1.14821901	1.26598583	0.01015347	0.04695165	0.00004087	0.00063494	0.00000145	0.00009469	5.06460094	6.05687368	0.00006111	0.00014893	0.21654499	0.75529982	0.29888237	0.30924385	0.28180757	0.27431528
1.01403247	1.01599778	1.00197038	1.55974535	0.00982326	0.07230973	0.00004265	0.00109117	0.00000109	0.00005590	4.05612989	5.07998891	0.00002312	0.00009812	0.15034648	0.79699948	0.19233175	0.29051028	0.17466466	0.22767912
1.10254760	1.10985299	3.84009465	3.61707389	0.02557167	0.10424288	0.00003095	0.00043251	0.00000072	0.00004559	16.53821396	16.64779487	0.00009275	0.00027258	0.21908393	0.72516123	1.00564031	0.96943676	0.98658656	0.92911881
1.00716574	1.01869473	0.46045434	0.82667306	0.00272294	0.06594847	0.00001919	0.00194984	0.00000051	0.00029749	3.02149723	4.07477891	0.00000000	0.00021844	0.16322157	1.02576604	0.12863652	0.19199499	0.12060063	0.17972906
1.03599155	1.03757648	4.74825463	3.50738501	0.03322236	0.07234516	0.00003341	0.00024649	0.00000145	0.00003226	24.86379713	17.63880008	0.00003647	0.00011859	0.19448529	0.56061022	1.07445019	0.91224330	1.04912999	0.86939071
1.01349124	1.01107874	3.38782253	3.15225418	0.04882039	0.11310926	0.00011093	0.00072824	0.00000612	0.00011221	11.14840367	11.12186609	0.00009968	0.00028151	0.32213445	0.92888674	0.78751165	0.80039832	0.73179312	0.72906113
1.09779486	1.09984572	3.26309838	3.44390463	0.04146244	0.14669689	0.00008794	0.00107457	0.00000232	0.00012115	7.68456404	9.89861144	0.00017490	0.00042052	0.35139719	1.21666412	0.92035343	0.92165155	0.89837228	0.89981901
1.07641539	1.07360973	3.07937308	2.53459386	0.03821977	0.08973887	0.00009475	0.00077924	0.00000296	0.00007139	6.45849237	4.29443893	0.00022793	0.00062220	0.38479609	1.11254538	0.86231574	0.71136127	0.81485016	0.68248087
1.17344432	1.17394474	6.10420491	4.48210717	0.09545696	0.13769691	0.00013667	0.00065883	0.00000440	0.00011674	26.98921940	18.78311583	0.00006600	0.00055981	0.28650595	0.95165752	1.11146487	1.10265133	1.04194415	1.07575837
1.13656667	1.12991088	4.22212499	3.52092914	0.06158267	0.14253146	0.00012203	0.00094730	0.00000336	0.00009729	15.91193338	10.16919793	0.00011406	0.00039204	0.35048998	1.05707148	0.98255450	0.88181444	0.95285359	0.86083229
1.15659616	1.15144546	7.26296994	7.19200366	0.18362442	0.50587570	0.00037043	0.00344201	0.00001348	0.00043044	11.56596158	10.36300918	0.00068833	0.00203611	0.71304410	2.40002689	1.96360276	1.95811333	1.86304950	1.80870079
1.05660793	1.06374624	1.90130454	2.04938479	0.01475572	0.04411267	0.00002869	0.00029589	0.00000084	0.00003584	7.39625552	8.50996991	0.00005559	0.00023733	0.18553152	0.68201372	0.53000925	0.56402271	0.50946709	0.53572289
1.14946904	1.14386885	8.73366810	8.47957170	0.14170992	0.39030358	0.00013400	0.00118590	0.00000400	0.00011682	24.13884976	21.73350816	0.00040800	0.00110092	0.41229124	1.31979389	2.42224365	2.41169380	2.35178110	2.33763245
1.18827967	1.21232338	3.52581893	3.34441692	0.06397413	0.23855066	0.00020685	0.00263542	0.00000663	0.00032403	4.75311868	6.06161689	0.00055287	0.00098473	0.58988485	1.76018651	1.01352235	0.88295052	0.99157553	0.85044859
1.18251882	1.19024186	4.89750236	4.51360806	0.06353201	0.25195098	0.00008825	0.00119497	0.00000192	0.00011485	16.55526353	9.52193490	0.00043391	0.00164198	0.34754964	1.09415082	1.38991566	1.28063187	1.32408793	1.22726701
1.10253203	1.11707658	10.10252044	10.51328714	0.12619843	0.39733177	0.00008658	0.00087721	0.00000214	0.00007086	18.74304446	23.45860820	0.00029842	0.00116800	0.35289692	1.19482327	2.85743239	3.00517674	2.78318055	2.92066573
1.04694859	1.04341976	2.43669479	2.51338922	0.02659297	0.08868706	0.00006942	0.00071560	0.00000247	0.00005774	10.46948585	7.30393834	0.00004865	0.00028009	0.25333419	0.84330076	0.53908376	0.57789760	0.51448878	0.47805956
